ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Month,Year,Month_Year,Age,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
3025,1958,Graduation,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,7,2013,2013-07,56,15,306,5,3,3,53,potential_loyalists
9283,1978,Graduation,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,9,2013,2013-09,36,4,18,3,1,1,31,about_to_sleep
9970,1977,Graduation,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,10,2013,2013-10,37,9,162,5,2,2,52,potential_loyalists
2730,1955,Graduation,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,8,2013,2013-08,59,18,1231,2,4,5,24,at_risk
9260,1945,PhD,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,11,2012,2012-11,69,27,1706,5,5,5,55,champions
8182,1984,Graduation,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,1,2014,2014-01,30,11,121,1,2,2,12,hibernating
10095,1975,PhD,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,5,2013,2013-05,39,20,1293,5,4,5,54,champions
8475,1973,PhD,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,3,2014,2014-03,41,37,1608,1,5,5,15,cant_loose
4370,1966,Graduation,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,11,2013,2013-11,48,9,88,1,2,2,12,hibernating
10573,1953,Graduation,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,11,2013,2013-11,61,18,421,4,4,3,44,loyal_customers
3712,1959,Graduation,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,8,2013,2013-08,55,12,259,2,3,3,23,at_risk
6637,1988,Graduation,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,11,2013,2013-11,26,15,1117,3,3,4,33,need_attention
3152,1957,Graduation,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,2014,2014-02,57,9,89,1,2,2,12,hibernating
5610,1965,Graduation,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,4,2014,2014-04,49,6,36,3,1,1,31,about_to_sleep
6460,1982,Graduation,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,7,2013,2013-07,32,7,57,2,1,2,21,hibernating
1349,1970,Graduation,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,4,2014,2014-04,44,8,148,5,2,2,52,potential_loyalists
1880,1959,PhD,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,1,2014,2014-01,55,8,93,5,2,2,52,potential_loyalists
641,1967,Graduation,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,4,2014,2014-04,47,7,119,2,1,2,21,hibernating
8717,1975,PhD,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,9,2012,2012-09,39,28,1835,3,5,5,35,loyal_customers
10314,1948,PhD,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,12,2012,2012-12,66,25,1318,2,5,5,25,cant_loose
10854,1970,PhD,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,5,2014,2014-05,44,7,45,1,1,1,11,hibernating
10492,1959,Graduation,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,6,2014,2014-06,55,4,10,1,1,1,11,hibernating
6935,1951,2n Cycle,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,12,2013,2013-12,63,25,978,3,5,4,35,loyal_customers
7698,1976,PhD,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,5,2014,2014-05,38,10,191,1,2,2,12,hibernating
3559,1988,2n Cycle,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,5,2014,2014-05,26,9,57,2,2,2,22,hibernating
10562,1946,Master,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,9,2013,2013-09,68,24,1033,4,5,4,45,loyal_customers
10796,1984,Master,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,1,2014,2014-01,30,6,66,5,1,2,51,new_customers
2563,1961,Basic,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,6,2014,2014-06,53,6,43,1,1,1,11,hibernating
3518,1983,Graduation,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,12,2012,2012-12,31,5,50,3,1,1,31,about_to_sleep
5823,1970,PhD,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,3,2014,2014-03,44,7,39,2,1,1,21,hibernating
3934,1966,Graduation,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,8,2013,2013-08,48,18,608,4,4,3,44,loyal_customers
6982,1976,Graduation,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,3,2013,2013-03,38,24,1581,5,5,5,55,champions
6431,1964,PhD,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,2013,2013-02,50,7,68,5,1,2,51,new_customers
9733,1978,Basic,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,9,2012,2012-09,36,5,80,3,1,2,31,about_to_sleep
5602,1989,PhD,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,5,2013,2013-05,25,28,1282,1,5,5,15,cant_loose
7829,1900,2n Cycle,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,9,2013,2013-09,114,6,65,1,1,2,11,hibernating
1324,1988,Graduation,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,5,2013,2013-05,26,8,91,1,2,2,12,hibernating
326,1973,Graduation,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,2013,2013-02,41,16,315,4,3,3,43,potential_loyalists
7224,1977,Graduation,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,12,2013,2013-12,37,6,31,4,1,1,41,promising
6999,1980,Master,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,5,2014,2014-05,34,23,834,1,5,4,15,cant_loose
9938,1954,Graduation,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,9,2013,2013-09,60,17,1600,1,3,5,13,at_risk
6422,1954,Graduation,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1,2013,2013-01,60,17,1270,5,3,5,53,potential_loyalists
3182,1973,PhD,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,3,2014,2014-03,41,15,263,1,3,3,13,at_risk
7300,1952,Graduation,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,6,2014,2014-06,62,19,535,3,4,3,34,loyal_customers
10424,1968,Graduation,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,12,2013,2013-12,46,18,1295,2,4,5,24,at_risk
8727,1978,Graduation,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,10,2013,2013-10,36,29,1150,2,5,4,25,cant_loose
2798,1977,PhD,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,11,2012,2012-11,37,26,1240,3,5,5,35,loyal_customers
1030,1965,PhD,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,7,2013,2013-07,49,6,38,2,1,1,21,hibernating
624,1984,Master,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,11,2012,2012-11,30,4,35,5,1,1,51,new_customers
5176,1988,Graduation,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,12,2013,2013-12,26,5,53,1,1,1,11,hibernating
5552,1963,Master,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,5,2013,2013-05,51,17,293,3,3,3,33,need_attention
868,1966,Graduation,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,6,2014,2014-06,48,6,65,1,1,2,11,hibernating
380,1954,Graduation,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,9,2012,2012-09,60,29,1804,5,5,5,55,champions
2677,1956,Graduation,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,3,2013,2013-03,58,15,241,5,3,3,53,potential_loyalists
6521,1954,Graduation,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,3,2014,2014-03,60,20,1101,5,4,4,54,champions
6927,1968,PhD,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,10,2012,2012-10,46,19,264,2,4,3,24,at_risk
2877,1974,Master,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,1,2013,2013-01,40,26,541,4,5,3,45,loyal_customers
0,1985,Graduation,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,5,2013,2013-05,29,17,1198,2,3,5,23,at_risk
1584,1977,Graduation,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,4,2014,2014-04,37,20,482,2,4,3,24,at_risk
7264,1978,2n Cycle,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,5,2014,2014-05,36,4,17,5,1,1,51,new_customers
6274,1948,Master,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,11,2013,2013-11,66,25,1615,1,5,5,15,cant_loose
1377,1954,Master,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,8,2013,2013-08,60,12,285,4,3,3,43,potential_loyalists
454,1980,Graduation,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,11,2012,2012-11,34,28,1135,3,5,4,35,loyal_customers
1755,1988,2n Cycle,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,4,2014,2014-04,26,7,114,1,1,2,11,hibernating
2075,1969,Graduation,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,11,2013,2013-11,45,16,1047,3,3,4,33,need_attention
4785,1970,PhD,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,4,2014,2014-04,44,22,714,5,4,4,54,champions
9076,1980,PhD,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,1,2013,2013-01,34,13,185,3,3,2,33,need_attention
7079,1962,Graduation,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,9,2012,2012-09,52,32,1245,4,5,5,45,loyal_customers
4653,1978,Graduation,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,3,2013,2013-03,36,12,189,3,3,2,33,need_attention
7375,1976,Graduation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,10,2012,2012-10,38,16,576,1,3,3,13,at_risk
709,1952,Graduation,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,12,2012,2012-12,62,18,1103,4,4,4,44,loyal_customers
460,1972,PhD,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,8,2012,2012-08,42,17,1753,2,3,5,23,at_risk
3726,1986,PhD,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,2,2014,2014-02,28,4,17,2,1,1,21,hibernating
6798,1966,Graduation,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,3,2013,2013-03,48,23,433,4,5,3,45,loyal_customers
5341,1962,2n Cycle,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1,2013,2013-01,52,14,1588,5,3,5,53,potential_loyalists
1606,1971,Graduation,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,5,2013,2013-05,43,4,22,2,1,1,21,hibernating
9617,1951,Graduation,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,4,2014,2014-04,63,5,19,4,1,1,41,promising
3233,1965,PhD,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,3,2013,2013-03,49,29,1117,1,5,4,15,cant_loose
89,1975,2n Cycle,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,12,2013,2013-12,39,8,69,3,2,2,32,about_to_sleep
2936,1982,Master,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,12,2013,2013-12,32,5,23,3,1,1,31,about_to_sleep
9449,1958,PhD,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,10,2013,2013-10,56,19,605,4,4,3,44,loyal_customers
7297,1973,Graduation,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,12,2013,2013-12,41,11,57,3,2,2,32,about_to_sleep
11004,1893,2n Cycle,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,5,2014,2014-05,121,4,22,4,1,1,41,promising
313,1968,Graduation,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,10,2013,2013-10,46,22,2088,1,4,5,14,at_risk
9940,1958,Graduation,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,12,2012,2012-12,56,16,1009,1,3,4,13,at_risk
10735,1971,Graduation,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,7,2013,2013-07,43,5,26,2,1,1,21,hibernating
9529,1990,Graduation,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,11,2013,2013-11,24,22,1627,5,4,5,54,champions
6439,1958,Graduation,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,8,2012,2012-08,56,31,1102,4,5,4,45,loyal_customers
7411,1964,PhD,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,6,2014,2014-06,50,6,17,4,1,1,41,promising
2176,1972,Graduation,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,5,2013,2013-05,42,16,1690,4,3,5,43,potential_loyalists
9265,1953,Graduation,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1,2013,2013-01,61,21,1390,2,4,5,24,at_risk
8867,1988,PhD,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,8,2012,2012-08,26,20,2126,1,4,5,14,at_risk
8932,1969,Master,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,10,2012,2012-10,45,25,1531,3,5,5,35,loyal_customers
10236,1975,Master,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,9,2013,2013-09,39,7,64,3,1,2,31,about_to_sleep
6340,1985,Graduation,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,10,2013,2013-10,29,6,26,3,1,1,31,about_to_sleep
10089,1974,Graduation,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,4,2013,2013-04,40,29,1112,5,5,4,55,champions
2227,1958,2n Cycle,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,9,2012,2012-09,56,11,210,1,2,3,12,hibernating
10992,1967,Graduation,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,8,2012,2012-08,47,26,1148,2,5,4,25,cant_loose
5304,1974,PhD,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,10,2012,2012-10,40,6,33,4,1,1,41,promising
309,1961,PhD,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,10,2012,2012-10,53,19,1101,3,4,4,34,loyal_customers
3406,1964,Graduation,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,10,2012,2012-10,50,16,322,1,3,3,13,at_risk
2661,1964,Graduation,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,6,2013,2013-06,50,10,44,1,2,1,12,hibernating
3153,1957,PhD,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,12,2013,2013-12,57,4,17,4,1,1,41,promising
10264,1979,Graduation,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,10,2012,2012-10,35,6,31,2,1,1,21,hibernating
1184,1968,PhD,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,5,2013,2013-05,46,25,845,3,5,4,35,loyal_customers
4200,1970,Master,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,6,2014,2014-06,44,15,275,1,3,3,13,at_risk
9396,1978,PhD,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,11,2012,2012-11,36,4,25,4,1,1,41,promising
2387,1952,Master,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,2,2013,2013-02,62,17,275,5,3,3,53,potential_loyalists
6690,1966,Master,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,3,2013,2013-03,48,11,90,4,2,2,42,potential_loyalists
1225,1963,Graduation,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,6,2014,2014-06,51,19,1495,3,4,5,34,loyal_customers
9703,1970,PhD,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,10,2012,2012-10,44,11,184,2,2,2,22,hibernating
291,1970,Graduation,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,6,2013,2013-06,44,13,981,5,3,4,53,potential_loyalists
4557,1970,Graduation,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,10,2013,2013-10,44,8,67,5,2,2,52,potential_loyalists
2379,1953,Graduation,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,9,2012,2012-09,61,14,1635,4,3,5,43,potential_loyalists
5726,1983,Master,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,3,2014,2014-03,31,10,60,5,2,2,52,potential_loyalists
3066,1975,PhD,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,2,2014,2014-02,39,12,231,5,3,3,53,potential_loyalists
6336,1960,Graduation,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,4,2014,2014-04,54,10,48,3,2,1,32,about_to_sleep
10967,1963,Graduation,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,2013,2013-02,51,9,99,4,2,2,42,potential_loyalists
2304,1963,PhD,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,9,2013,2013-09,51,23,770,1,5,4,15,cant_loose
3445,1956,Graduation,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,1,2013,2013-01,58,23,957,3,5,4,35,loyal_customers
7828,1981,Master,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,4,2014,2014-04,33,12,818,4,3,4,43,potential_loyalists
3762,1986,PhD,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,4,2013,2013-04,28,17,925,4,3,4,43,potential_loyalists
4391,1968,Master,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,4,2013,2013-04,46,22,908,2,4,4,24,at_risk
4669,1981,Basic,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,2,2013,2013-02,33,10,102,3,2,2,32,about_to_sleep
10144,1976,Graduation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,10,2012,2012-10,38,16,576,1,3,3,13,at_risk
8652,1946,Graduation,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,8,2012,2012-08,68,13,317,5,3,3,53,potential_loyalists
1672,1974,PhD,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,3,2014,2014-03,40,15,461,2,3,3,23,at_risk
8962,1975,Master,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,4,2014,2014-04,39,7,37,5,1,1,51,new_customers
9974,1974,Graduation,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,7,2013,2013-07,40,7,70,2,1,2,21,hibernating
10983,1952,Graduation,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,1,2013,2013-01,62,23,930,5,5,4,55,champions
8148,1956,Master,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,1,2013,2013-01,58,33,859,1,5,4,15,cant_loose
10102,1966,Graduation,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,5,2014,2014-05,48,22,1478,5,4,5,54,champions
4697,1949,Master,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,6,2013,2013-06,65,16,390,2,3,3,23,at_risk
9262,1984,2n Cycle,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,7,2013,2013-07,30,5,52,5,1,1,51,new_customers
7254,1969,Graduation,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,12,2013,2013-12,45,10,137,2,2,2,22,hibernating
4543,1980,Graduation,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,10,2012,2012-10,34,19,1919,4,4,5,44,loyal_customers
4927,1971,Graduation,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,1,2014,2014-01,43,9,68,2,2,2,22,hibernating
10451,1965,Graduation,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,3,2013,2013-03,49,4,25,5,1,1,51,new_customers
2926,1952,Master,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,8,2012,2012-08,62,23,1374,2,5,5,25,cant_loose
2874,1988,2n Cycle,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,3,2013,2013-03,26,5,32,5,1,1,51,new_customers
9738,1986,Master,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,1,2013,2013-01,28,7,100,3,1,2,31,about_to_sleep
7119,1982,Graduation,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,1,2013,2013-01,32,12,825,3,3,4,33,need_attention
3924,1965,PhD,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,3,2014,2014-03,49,28,916,4,5,4,45,loyal_customers
5827,1958,Graduation,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,4,2014,2014-04,56,11,62,3,2,2,32,about_to_sleep
5596,1956,2n Cycle,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,10,2013,2013-10,58,21,728,3,4,4,34,loyal_customers
